,PostId,PostUrl,Platform,ChannelID,ChannelName,ChannelEngagement,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,FollowersCount,FollowersCommentsRatio
1177,348493459,https://twitter.com/GeoffYoung4KY/status/1848834922053570734,Twitter,10279779,Geoffrey M. Young,"{""follower_count"":37187,""following_count"":35709,""like_count"":283851,""post_count"":46928,""views_count"":30388273,""comment_count"":18079,""share_count"":14229336}","Israel and the USA are the aggressors not only in Lebanon but across the region.
AGGRESSORS NEVER HAVE THE RIGHT TO IMPOSE CONDITIONS.
US envoy to Lebanon Amos Hochstein should be fired immediately &amp; replaced by someone who knows the UN Charter.
https://t.co/udklyBEAFm",2024-10-22T21:12:49.000Z,37,21,3,499,3718,1239.3333333333333
1178,348414692,https://twitter.com/6O3Sabrina/status/1848831478081200609,Twitter,24598576,Sabrina Smith 🥥🌴,"{""follower_count"":1110,""following_count"":2863,""like_count"":null,""post_count"":20846,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @yashar: NEW 

Democratic Majority for Israel is out with a three-minute digital ad slamming former President Trump for past and current…",2024-10-22T20:59:08.000Z,0,298,0,0,111,inf
1179,348620434,https://twitter.com/joaquinlife/status/1848829434922733624,Twitter,4498166,Joaquín Beltrán Free Palestine,"{""follower_count"":20590,""following_count"":11032,""like_count"":null,""post_count"":95662,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @peterdaou: A young Palestinian boy threw a stone and was gunned down for it. This is the West's idea of Israel's ""right to defend itsel…",2024-10-22T20:51:01.000Z,0,68,0,0,2059,inf
1180,348620466,https://twitter.com/joaquinlife/status/1848829378358349939,Twitter,4498166,Joaquín Beltrán Free Palestine,"{""follower_count"":20590,""following_count"":11032,""like_count"":null,""post_count"":95662,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @anyaparampil: So depressing that our choice is between two shills for Israel… what happened to America First?,2024-10-22T20:50:48.000Z,0,276,0,0,2059,inf
1181,348620815,https://twitter.com/joaquinlife/status/1848821060332097638,Twitter,4498166,Joaquín Beltrán Free Palestine,"{""follower_count"":20590,""following_count"":11032,""like_count"":null,""post_count"":95662,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @HossamShabat: Burning displaced families alive while sleeping in tents is Israel’s way of defending itself,2024-10-22T20:17:44.000Z,0,20094,0,0,2059,inf
1182,348571420,https://twitter.com/BradSherman/status/1848819811649728982,Twitter,8644843,Congressman Brad Sherman,"{""follower_count"":135540,""following_count"":1276,""like_count"":null,""post_count"":5793,""views_count"":null,""comment_count"":null,""share_count"":null}","Why does Hamas use human shields? @WSJ makes it clear:

""As Arab mediators tried to speed up ceasefire talks, Sinwar urged Hamas’s political leadership based outside of Gaza to refuse concessions. High civilian casualties would create worldwide pressure on Israel, Sinwar said.""",2024-10-22T20:12:47.000Z,25,10,21,4865,13554,645.4285714285714
1183,348620860,https://twitter.com/joaquinlife/status/1848818993815282170,Twitter,4498166,Joaquín Beltrán Free Palestine,"{""follower_count"":20590,""following_count"":11032,""like_count"":null,""post_count"":95662,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @SpiritofLenin: This is what ""israełs"" 'right to exist' means:",2024-10-22T20:09:32.000Z,0,8982,0,0,2059,inf
1184,348419743,https://twitter.com/epanitch/status/1848815508835209565,Twitter,8706562,Rep. Esther Panitch,"{""follower_count"":9490,""following_count"":5213,""like_count"":null,""post_count"":31834,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @HenMazzig: A lot of people have been telling me that Harris is violently anti-Israel.

Here's what she has said and done since October…",2024-10-22T19:55:41.000Z,0,68,0,0,949,inf
1185,348419758,https://twitter.com/epanitch/status/1848814754913013927,Twitter,8706562,Rep. Esther Panitch,"{""follower_count"":9490,""following_count"":5213,""like_count"":null,""post_count"":31834,""views_count"":null,""comment_count"":null,""share_count"":null}",This may be the best ad regarding Trump and Israel and why American Jews can't trust him. #gapol,2024-10-22T19:52:41.000Z,50,19,12,2629,949,79.08333333333333
1186,348497071,https://twitter.com/RepMarkAlford/status/1848813909773263041,Twitter,16017342,Rep. Mark Alford,"{""follower_count"":8830,""following_count"":376,""like_count"":null,""post_count"":2313,""views_count"":null,""comment_count"":null,""share_count"":null}","This inexcusable leak of classified information undermines our national security, and it harms our relationship with Israel and with our other allies. 

We need to know exactly who is responsible and hold them accountable. This is unacceptable.
https://t.co/NC9vQ2EP2V",2024-10-22T19:49:20.000Z,9,2,5,679,883,176.6
1187,348419770,https://twitter.com/epanitch/status/1848812358522527875,Twitter,8706562,Rep. Esther Panitch,"{""follower_count"":9490,""following_count"":5213,""like_count"":null,""post_count"":31834,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @yashar: NEW 

Democratic Majority for Israel is out with a three-minute digital ad slamming former President Trump for past and current…",2024-10-22T19:43:10.000Z,0,298,0,0,949,inf
1188,348422067,https://twitter.com/Ruwa4Georgia/status/1848811138022035863,Twitter,10779779,Rep. Ruwa Romman,"{""follower_count"":26674,""following_count"":2597,""like_count"":null,""post_count"":8084,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @imeupolicy: Or what?

Biden and Blinken say they are “demanding” Israel follow US and international law, but keep sending billions of d…",2024-10-22T19:38:19.000Z,0,58,0,0,2667,inf
1189,348419776,https://twitter.com/epanitch/status/1848809067365433832,Twitter,8706562,Rep. Esther Panitch,"{""follower_count"":9490,""following_count"":5213,""like_count"":null,""post_count"":31834,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @XBrnfam4: Trump leaks to Russia. @KamalaHarris @JoeBiden 
@Israel defense minister appears to have confirmed that his country’s intelli…",2024-10-22T19:30:05.000Z,0,2,0,0,949,inf
1190,348568416,https://twitter.com/RepPatFallon/status/1848793318395715816,Twitter,8643948,Rep. Pat Fallon,"{""follower_count"":49474,""following_count"":669,""like_count"":124392,""post_count"":4174,""views_count"":58450280,""comment_count"":null,""share_count"":null}","Whether this intel was leaked via incompetence or malice, the fact stands that the past two Democratic admins have made Iranian appeasement their agenda.

This is the latest signal to our allies that they cannot trust America under the Biden-Harris Admin.
https://t.co/nj3HpHZnu3",2024-10-22T18:27:30.000Z,12,5,2,827,4947,2473.5
1191,348621077,https://twitter.com/joaquinlife/status/1848777430590493033,Twitter,4498166,Joaquín Beltrán Free Palestine,"{""follower_count"":20590,""following_count"":11032,""like_count"":null,""post_count"":95662,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @RyanRozbiani: MSNBC Deleted This Interview About Palestine

Jeremy Scahill furiously criticized the network, alongside politicians, for…",2024-10-22T17:24:22.000Z,0,8500,0,0,2059,inf
1192,348544675,https://twitter.com/turntotodd/status/1848777010593542459,Twitter,24176514,Todd Jones,"{""follower_count"":888,""following_count"":88,""like_count"":3118,""post_count"":1117,""views_count"":42685,""comment_count"":520,""share_count"":5492696}","RT @Jewtastic: 🚨ABSOLUTELY EPIC!!  🇮🇱🇱🇧 
The Israel Defense Forces declassifies information telling the people of Lebanon **exactly** where…",2024-10-22T17:22:42.000Z,0,10049,0,0,88,inf
1193,348401279,https://twitter.com/MIKESCOTT1WORD/status/1848776145740959938,Twitter,20756121,MIKE SCOTT,"{""follower_count"":1064,""following_count"":2303,""like_count"":null,""post_count"":14979,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @_InfiniteZeal: Who do you consider more whorish?

A) Actual prostitutes 

B) Politicians who sell their souls to Israel and the war lob…",2024-10-22T17:19:16.000Z,0,38,0,0,106,inf
1194,348159572,https://twitter.com/Wernick4Dallas/status/1848776144457261248,Twitter,9469831,Barry Wernick,"{""follower_count"":3179,""following_count"":1138,""like_count"":4516,""post_count"":16461,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @DavidM_Friedman: Every day the evidence grows and gets more and more disturbing with regard to Israel haters and America haters infesti…,2024-10-22T17:19:16.000Z,0,193,0,0,317,inf
1195,348419922,https://twitter.com/epanitch/status/1848776086395498626,Twitter,8706562,Rep. Esther Panitch,"{""follower_count"":9490,""following_count"":5213,""like_count"":null,""post_count"":31834,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @DeborahProudJew: These North Carolina Democratic Party elected officials called for a ceasefire JEOPARDIZING the return of Israel hosta…,2024-10-22T17:19:02.000Z,0,1,0,0,949,inf
1196,348206015,https://twitter.com/cenkuygur/status/1848775362504745292,Twitter,7828091,Cenk Uygur,"{""follower_count"":653309,""following_count"":1667,""like_count"":null,""post_count"":34813,""views_count"":null,""comment_count"":null,""share_count"":null}",Is anyone going to ask Trump if he is going to back Israel militarily in the war they're starting with Iran? And is he going to make America pay for it? This seems to be an enormously relevant question. Almost weird that no one is asking.,2024-10-22T17:16:09.000Z,968,168,444,73150,65330,147.13963963963963
1197,348514508,https://twitter.com/michaelgwaltz/status/1848774399488397758,Twitter,10599748,Rep. Mike Waltz,"{""follower_count"":81070,""following_count"":3091,""like_count"":null,""post_count"":12815,""views_count"":null,""comment_count"":null,""share_count"":null}","Thanks Gerald. 

Actually, all my proceeds are going to the Green Beret Foundation &amp; Matthew Puchino Foundation to help veterans!

And also very proud to support Israel!",2024-10-22T17:12:20.000Z,37,2,5,2033,8107,1621.4
1198,348577520,https://twitter.com/EliseStefanik/status/1848770311233433823,Twitter,8793299,Elise Stefanik,"{""follower_count"":842320,""following_count"":2197,""like_count"":null,""post_count"":24293,""views_count"":null,""comment_count"":null,""share_count"":null}","Biden-Harris Admin:

✅ Sanction relief for Iran
❌Slow-walking critical military aid for Israel

On November 5th, we can put an end to the reckless anti-Israel policies of the Biden-Harris Administration.",2024-10-22T16:56:05.000Z,140,39,29,7752,84232,2904.551724137931
1199,348419940,https://twitter.com/epanitch/status/1848765880026497158,Twitter,8706562,Rep. Esther Panitch,"{""follower_count"":9490,""following_count"":5213,""like_count"":null,""post_count"":31834,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @Ostrov_A: I see a lot of folks rushing to pin the U.S. intelligence leak of Israel’s supposed Iranian strike plans, on Ariane Tabatabai…",2024-10-22T16:38:28.000Z,0,33,0,0,949,inf
1200,348397931,https://twitter.com/repmorgan/status/1848762902024458437,Twitter,7207463,Patricia Morgan,"{""follower_count"":6483,""following_count"":677,""like_count"":null,""post_count"":56791,""views_count"":null,""comment_count"":null,""share_count"":null}",The Biden-Harris administration apparently favors giving Iran nuclear capability.  How is that good for our country?  Why hasn't @SenWhitehouse @SheldonforRI spoken up?   Why has he not defended Israel's right to defend themselves?  His silence is unacceptable.,2024-10-22T16:26:38.000Z,30,17,4,836,648,162.0
1201,348373226,https://twitter.com/RepSteel/status/1848762441741541445,Twitter,8650494,Rep. Michelle Steel,"{""follower_count"":25901,""following_count"":331,""like_count"":50169,""post_count"":3277,""views_count"":74338252,""comment_count"":null,""share_count"":null}","Israel's freedom means freedom and stability in the Middle East.

As one of the United State's greatest allies, we must always stand behind Israel and the Jewish people in their fight against terror.",2024-10-22T16:24:49.000Z,31,6,26,1242,2590,99.61538461538461
1202,348399287,https://twitter.com/DrRichardMoss/status/1848757957342777511,Twitter,7831597,Richard Moss MD: America Reborn,"{""follower_count"":1560,""following_count"":3378,""like_count"":425,""post_count"":5618,""views_count"":31454,""comment_count"":88,""share_count"":4069985}",Kamala agreed with a protester at one of her rallies that Israel is committing genocide. Israel has complete air superiority over Gaza and could flatten the entire area tomorrow at 2 PM if they wanted to. Just as we flattened Germany and Japan during World War II.,2024-10-22T16:06:59.000Z,0,0,0,16,156,inf
1203,347945298,https://twitter.com/RepDWStweets/status/1848757602144149724,Twitter,7691453,Rep. Debbie Wasserman Schultz,"{""follower_count"":24173,""following_count"":2508,""like_count"":null,""post_count"":9436,""views_count"":null,""comment_count"":null,""share_count"":null}","With antisemitism skyrocketing, uplifting Jewish stories is critical.

Folding the @weitzmanmuseum into the Smithsonian will help raise awareness of the contributions of Jewish Americans throughout our nation’s history.
https://t.co/RTVkVKIbW5",2024-10-22T16:05:35.000Z,14,7,4,415,2417,604.25
1204,347942588,https://twitter.com/RepBeccaB/status/1848754405291765796,Twitter,16440982,Rep. Becca Balint,"{""follower_count"":14339,""following_count"":351,""like_count"":null,""post_count"":1587,""views_count"":null,""comment_count"":null,""share_count"":null}","I'm joining my colleagues to push Israel to grant journalists access to Gaza. Restrictions on media reporting have created real and dangerous challenges in obtaining accurate, verifiable information from Gaza — further increasing skepticism and undermining accountability.",2024-10-22T15:52:53.000Z,80,10,25,4212,1433,57.32
1205,347897427,https://twitter.com/nicklalota/status/1848751422734512252,Twitter,8798447,Nick LaLota 🗽💪🇺🇸🫡,"{""follower_count"":5261,""following_count"":242,""like_count"":28475,""post_count"":2138,""views_count"":73291782,""comment_count"":15634,""share_count"":263176}","Thanks to the members of the Huntington Jewish Center for having me at their Meet the Candidates event!

Great take questions and share my thoughts on the economy, border security, my support for Israel, and my work on the Armed Services, Homeland Security, and Small Business https://t.co/5ODcmzjDWD",2024-10-22T15:41:01.000Z,8,1,6,560,526,87.66666666666667
